KEY_FLT,STATUS,OCCAS,ESCALE (IATA),DATE,ROUTE_AC,FLT,TYPE,REG,FC,AC,CHR,DEP,ARR,STD,STA,ETD,ETA,TKof,TDwn,ST,ATD,ATA,BLOCK,FLThr,C1,DLY1,Sub1,C2,DLY2,Sub2,C3,DLY3,Sub3,C4,DLY4,Sub4,C5,DLY5,Sub5,C6,DLY6,Sub6,C7,DLY7,Sub7,C8,DLY8,Sub8,C1A,DLY1A,Sub9,C2A,DLY2A,Sb10,Cargo,Mail,Payld,Bags,EXP PAX F,EXP PAX C,EXP PAX Y,EXP PAX INF,ACT PAX F,ACT PAX C,ACT PAX Y,ACT PAX INF,EXP TTL,PAX TTL,SEATS TTL,LF %,AC CONFIG1,AC CONFIG2,AC CONFIG3,AC CONFIG4,Log_Page#,Character Seats F,Character Seats C,Character Seats Y,Character Seats INF,Code Share and Seats F,Code Share and Seats C,Code Share and Seats Y,Code Share and Seats INF,Dist,DStand,AStand,Change reason,Init,Uplf W,Ramp,Stdn,Burn,Uplf V,USG/LTS,Tank,ZFW,FPBurn,SGrav,Miles,Rt base,DGate,AGate,Orig.ARR Station,D.Closed,ch_type_app,ch_std,ch_dest,ch_config,FI_FILE
0304216170ALG,/,/,"",03/04/21,6170,6170,J,7TVUW,AF,ATR6,  ,ALG,AAE,7:15 ,8:30 ,0:00 ,8:45 ,7:35 ,8:40 ,"",7:30 ,8:45 ,1:15 ,1:05 ,63,0:15 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,99,0:15 ,    ,"",     ,    ,0,0,0,285,0,   0,   0,   0,0,   0,  48,   1,0,49,66,74,0,0,66,0,"",0,0,0,0,"","","","",410,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216171AAE,/,/,"",03/04/21,6170,6171,J,7TVUW,  ,ATR6,  ,AAE,ALG,9:20 ,10:35,9:35 ,10:40,9:35 ,10:40,"",9:30 ,10:45,1:15 ,1:05 ,93,0:10 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,99,0:10 ,    ,"",     ,    ,0,0,0,440,0,   0,   0,   0,0,   0,  66,   6,0,72,66,109,0,0,66,0,"",0,0,0,0,"","","","",410,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216176ALG,/,/,"",03/04/21,6176,6176,J,7TVUO,  ,AT72,  ,ALG,AAE,15:00,16:15,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:15 ,0:55 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",410,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216177AAE,/,/,"",03/04/21,6176,6177,J,7TVUO,  ,AT72,  ,AAE,ALG,17:05,18:25,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:20 ,1:00 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",410,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
300121ADB5564OUA,/,OCCAS,GHA,2021-01-30 00:00:00,,,,UR82073,,AN-124,,OUA,CHQ,11:30:00,09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0304216180ALG,/,/,"",03/04/21,6180,6180,J,7TVUN,AF,AT72,  ,ALG,ORN,7:30 ,8:45 ,0:00 ,8:45 ,7:35 ,8:50 ,"",7:30 ,8:55 ,1:25 ,1:15 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,99,0:10 ,    ,"",     ,    ,0,0,0,308,0,   0,   0,   0,0,   0,  57,   1,0,58,66,88,0,0,66,0,"",0,0,0,0,"","","","",364,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216181ORN,/,/,"",03/04/21,6100,6181,J,7TVUP,  ,AT72,  ,ORN,ALG,9:35 ,10:50,0:00 ,10:45,9:40 ,10:45,"",9:35 ,10:50,1:15 ,1:05 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,363,0,   0,   0,   0,0,   0,  54,   0,0,54,66,82,0,0,66,0,"",0,0,0,0,"","","","",364,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216184ALG,/,/,"",03/04/21,6184,6184,J,7TVJT,  ,B736,  ,ALG,ORN,14:00,15:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:00 ,0:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",364,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216185ORN,/,/,"",03/04/21,6184,6185,J,7TVJT,  ,B736,  ,ORN,ALG,16:00,17:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:00 ,0:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",364,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216190ALG,/,/,"",03/04/21,6190,6190,J,7TVUV,AF,ATR6,  ,ALG,CZL,7:30 ,8:40 ,0:00 ,8:35 ,7:25 ,8:15 ,"",7:20 ,8:20 ,1:00 ,0:50 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,129,0,   0,   0,   0,0,   0,  30,   1,0,31,66,47,0,0,66,0,"",0,0,0,0,"","","","",308,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216191CZL,/,/,"",03/04/21,6190,6191,J,7TVUV,  ,ATR6,  ,CZL,ALG,9:30 ,10:40,0:00 ,10:20,9:20 ,10:20,"",9:15 ,10:25,1:10 ,1:00 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,431,0,   0,   0,   0,0,   0,  63,   2,0,65,66,98,0,0,66,0,"",0,0,0,0,"","","","",308,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216192ALG,/,/,"",03/04/21,6192,6192,J,7TVKJ,  ,B738,  ,ALG,CZL,15:00,15:50,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,0:50 ,0:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",308,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216193CZL,/,/,"",03/04/21,6193,6193,J,7TVKJ,  ,B738,  ,CZL,ALG,16:50,17:40,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,0:50 ,0:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",308,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,CZL,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216200ALG,/,/,"",03/04/21,6200,6200,J,7TVUS,  ,AT72,  ,ALG,GHA,17:30,19:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:30 ,1:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",481,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216201GHA,/,/,"",03/04/21,6200,6201,J,7TVUO,  ,AT72,  ,GHA,ALG,7:15 ,8:45 ,0:00 ,0:00 ,7:10 ,8:25 ,"",7:05 ,8:30 ,1:25 ,1:15 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,196,0,   0,   0,   0,0,   0,  34,   1,0,35,66,53,0,0,66,0,"",0,0,0,0,"","","","",481,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216216ALG,/,/,"",03/04/21,6216,6216,J,7TVUW,  ,ATR6,  ,ALG,OGX,11:30,13:10,0:00 ,12:50,11:35,0:00 ,"",11:30,0:00 ,1:20 ,1:15 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,502,0,   0,   0,   0,0,   0,  55,   1,0,56,66,85,0,0,66,0,"",0,0,0,0,"","","","",566,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216217OGX,/,/,"",03/04/21,6216,6217,J,7TVUW,  ,ATR6,  ,OGX,ALG,14:00,15:40,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",566,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216222ALG,/,/,"",03/04/21,6222,6222,J,7TVUQ,  ,AT72,  ,ALG,HME,16:10,17:50,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",619,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216223HME,/,/,"",03/04/21,6222,6223,J,7TVUS,  ,AT72,  ,HME,ALG,6:30 ,8:10 ,0:00 ,8:10 ,6:20 ,8:05 ,"",6:15 ,8:10 ,1:55 ,1:45 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,548,0,   0,   0,   0,0,   0,  58,   0,0,58,66,88,0,0,66,0,"",0,0,0,0,"","","","",619,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216228ALG,/,/,"",03/04/21,6228,6228,J,7TVUV,  ,ATR6,  ,ALG,HME,11:30,13:10,0:00 ,13:00,11:35,0:00 ,"",11:30,0:00 ,1:30 ,1:25 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,390,0,   0,   0,   0,0,   0,  43,   0,0,43,66,65,0,0,66,0,"",0,0,0,0,"","","","",619,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216229HME,/,/,"",03/04/21,6228,6229,J,7TVUV,  ,ATR6,  ,HME,ALG,14:00,15:40,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",619,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216238ALG,/,/,"",03/04/21,6238,6238,J,7TVKG,  ,B738,  ,ALG,TMR,9:00 ,11:25,10:00,12:25,10:10,0:00 ,"",10:05,0:00 ,2:20 ,2:15 ,41,1:05 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,99,0:40 ,    ,93,0:20 ,    ,0,0,0,1532,0,   0,   0,   0,0,  15, 132,   5,0,152,148,103,16,0,132,0,"",0,0,0,0,"","","","",1554,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216239TMR,/,/,"",03/04/21,6238,6239,J,7TVKG,  ,B738,  ,TMR,GHA,12:25,14:05,13:25,15:05,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:40 ,93,1:00 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,93,1:00 ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1073,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216239GHA,/,/,"",03/04/21,6238,6239,J,7TVKG,  ,B738,  ,GHA,ALG,15:05,16:05,16:05,17:05,0:00 ,0:00 ,"",0:00 ,0:00 ,1:00 ,1:00 ,93,1:00 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,93,1:00 ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",481,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
030221ADB5566OUA,/,OCCAS,GHA,2021-02-03 00:00:00,,,,UR82073,,AN-124,,OUA,XMJ,12:00:00,10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0304216252ALG,/,/,"",03/04/21,6252,6252,J,7TVJL,  ,B738,  ,ALG,ELU,9:50 ,10:50,0:00 ,11:18,10:20,11:10,"",10:18,11:15,0:57 ,0:50 ,87,0:28 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,99,0:25 ,    ,"",     ,    ,0,0,0,924,0,   0,   0,   0,0,   0, 107,   3,0,110,148,74,16,0,132,0,"",0,0,0,0,"","","","",480,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216253ELU,/,/,"",03/04/21,6252,6253,J,7TVJL,  ,B738,  ,ELU,ALG,11:50,12:50,12:15,13:08,12:10,0:00 ,"",12:08,0:00 ,1:00 ,0:58 ,93,0:18 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,93,0:18 ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   5, 126,   4,0,135,148,91,16,0,132,0,"",0,0,0,0,"","","","",480,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216292ALG,/,/,"",03/04/21,6292,6292,J,7TVJR,  ,B736,  ,ALG,DJG,9:05 ,11:20,0:00 ,11:20,9:15 ,11:15,"",9:05 ,11:20,2:15 ,2:00 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   9,  69,   3,0,81,102,79,16,0,86,0,"",0,0,0,0,"","","","",1499,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216292DJG,/,/,"",03/04/21,6292,6292,J,7TVJR,  ,B736,  ,DJG,TMR,12:20,13:10,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,0:50 ,0:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   6,  23,   2,0,31,102,30,16,0,86,0,"",0,0,0,0,"","","","",440,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216292TMR,/,/,"",03/04/21,6292,6292,J,7TVJR,  ,B736,  ,TMR,ALG,14:10,16:40,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:30 ,2:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",1554,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216342OGX,/,/,"",03/04/21,6342,6342,J,7TVKE,  ,B738,  ,OGX,TMR,10:00,11:50,0:00 ,11:52,10:12,11:39,"",10:09,11:44,1:35 ,1:27 ,01,0:09 ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,2016,0,   0,   0,   0,0,  16, 132,  17,0,165,148,111,16,0,132,0,"",0,0,0,0,"","","","",1011,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216342ALG,/,/,"",03/04/21,6342,6342,J,7TVKE,  ,B738,  ,ALG,OGX,7:50 ,9:00 ,0:00 ,8:50 ,7:45 ,8:45 ,"",7:40 ,8:49 ,1:09 ,1:00 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,214,0,   0,   0,   0,0,   2,  56,   4,0,62,148,42,16,0,132,0,"",0,0,0,0,"","","","",566,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216343TMR,/,/,"",03/04/21,6342,6343,J,7TVKE,  ,B738,  ,TMR,OGX,12:50,14:30,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1011,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216343OGX,/,/,"",03/04/21,6342,6343,J,7TVKE,  ,B738,  ,OGX,ALG,15:30,16:40,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:10 ,0:50 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",566,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216346CZL,/,/,"",03/04/21,6350,6346,J,7TVJO,  ,B738,  ,CZL,CBH,10:55,12:25,0:00 ,12:25,10:55,0:00 ,"",10:50,0:00 ,1:35 ,1:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,636,0,   0,   0,   0,0,   0,  62,   7,0,69,148,47,16,0,132,0,"",0,0,0,0,"","","","",969,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,CZL,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216347CBH,/,/,"",03/04/21,6350,6347,J,7TVJO,  ,B738,  ,CBH,CZL,13:25,15:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:35 ,1:15 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",969,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,CZL,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216348CZL,/,/,"",03/04/21,6028,6348,J,7TVUQ,  ,AT72,  ,CZL,OGX,11:05,12:25,0:00 ,12:15,10:57,0:00 ,"",10:53,0:00 ,1:22 ,1:18 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,366,0,   0,   0,   0,0,   0,  37,   6,0,43,66,65,0,0,66,0,"",0,0,0,0,"","","","",496,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216349OGX,/,/,"",03/04/21,6028,6349,J,7TVUQ,  ,AT72,  ,OGX,ALG,13:15,14:55,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",566,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216380ORN,/,/,"",03/04/21,6180,6380,J,7TVUN,  ,AT72,  ,ORN,GHA,13:20,14:50,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:30 ,1:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",543,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216381GHA,/,/,"",03/04/21,6180,6381,J,7TVUN,  ,AT72,  ,GHA,ORN,15:40,17:10,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:30 ,1:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",543,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216388ORN,/,/,"",03/04/21,6106,6388,J,7TVKC,  ,B738,  ,ORN,CBH,7:00 ,8:40 ,0:00 ,8:15 ,6:47 ,7:55 ,"",6:43 ,8:00 ,1:17 ,1:08 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,648,0,   0,   0,   0,0,   2,  60,   4,0,66,148,45,16,0,132,0,"",0,0,0,0,"","","","",467,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0304216389CBH,/,/,"",03/04/21,6106,6389,J,7TVKC,  ,B738,  ,CBH,ORN,9:40 ,11:10,0:00 ,10:00,9:10 ,10:08,"",9:05 ,10:13,1:08 ,0:58 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,4,0,0,704,0,   0,   0,   0,0,   0,  95,   2,0,97,148,66,16,0,132,0,"",0,0,0,0,"","","","",467,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
