KEY_FLT,STATUS,ssim_period,index_commercial,ST_SSIM,Airline,Flight_Number,Itinirary_Variation_Indicator,Leg_Sequence_Number,Service_Type,Start_period,End_period,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Departure_Station,PAX_STD_UTC,STD_UTC,STD_Variation_Sign,STD_Variation_UTC,Arrival_Station,STA_UTC,PAX_STA_UTC,STA_Variation_Sign,STA_Variation_UTC,Aircraft_Type,fly_next_number,Aircraft_Configuration,fly_date,arrival_date,vol_commercial_number,vol_commercial_airline,code_ssim,day_op,ch_type_app,ch_std,ch_dest,ch_config
3004216245IAM,CANCELED,01MAR2128FEB22,3, ,AH,6245,02,01,J,05MAR21,28MAY21, , , , ,5, , ,IAM,1535,1535,+,0100,ALG,1825,1825,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216252ALG,CANCELED,01MAR2128FEB22,3, ,AH,6252,04,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,1300,1300,+,0100,ELU,1425,1425,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216253ELU,CANCELED,01MAR2128FEB22,3, ,AH,6253,04,01,J,05MAR21,28MAY21, , , , ,5, , ,ELU,1515,1515,+,0100,ALG,1645,1645,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216266ALG,CANCELED,01MAR2128FEB22,3, ,AH,6266,02,01,J,04MAR21,28MAY21, , , ,4,5, , ,ALG,0930,0930,+,0100,TGR,1055,1055,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216267TGR,CANCELED,01MAR2128FEB22,3, ,AH,6267,02,01,J,04MAR21,28MAY21, , , ,4,5, , ,TGR,1145,1145,+,0100,ALG,1310,1310,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216318ALG,CANCELED,01MAR2128FEB22,3, ,AH,6318,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,1030,1030,+,0100,ELG,1155,1155,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216319OGX,CANCELED,01MAR2128FEB22,3, ,AH,6319,01,02,J,05MAR21,28MAY21, , , , ,5, , ,OGX,1500,1500,+,0100,ALG,1620,1620,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216319ELG,CANCELED,01MAR2128FEB22,3, ,AH,6319,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ELG,1245,1245,+,0100,OGX,1410,1410,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216334ALG,CANCELED,01MAR2128FEB22,3, ,AH,6334,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0700,0700,+,0100,VVZ,0855,0855,+,0100,736,       ,F16Y86              ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216334VVZ,CANCELED,01MAR2128FEB22,3, ,AH,6334,01,02,J,05MAR21,28MAY21, , , , ,5, , ,VVZ,0955,0955,+,0100,TMR,1100,1100,+,0100,736,       ,F16Y86              ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216335TMR,CANCELED,01MAR2128FEB22,3, ,AH,6335,01,01,J,05MAR21,28MAY21, , , , ,5, , ,TMR,1200,1200,+,0100,VVZ,1300,1300,+,0100,736,       ,F16Y86              ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216335VVZ,CANCELED,01MAR2128FEB22,3, ,AH,6335,01,02,J,05MAR21,28MAY21, , , , ,5, , ,VVZ,1400,1400,+,0100,ALG,1600,1600,+,0100,736,       ,F16Y86              ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216344CZL,CANCELED,01MAR2128FEB22,3, ,AH,6344,02,01,J,12MAR21,28MAY21, , , , ,5, , ,CZL,1225,1225,+,0100,HME,1340,1340,+,0100,73H,       ,F16Y132             ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216345HME,CANCELED,01MAR2128FEB22,3, ,AH,6345,02,01,J,12MAR21,28MAY21, , , , ,5, , ,HME,1440,1440,+,0100,CZL,1550,1550,+,0100,73H,       ,F16Y132             ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216378ORN,CANCELED,01MAR2128FEB22,3, ,AH,6378,02,01,J,05MAR21,28MAY21, , , , ,5, , ,ORN,0700,0600,+,0100,TMX,0925,0925,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,11MAR2110MAR22,,
3004216379TMX,CANCELED,01MAR2128FEB22,3, ,AH,6379,02,01,J,05MAR21,28MAY21, , , , ,5, , ,TMX,1015,0915,+,0100,ORN,1240,1240,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,11MAR2110MAR22,,
3004216382HME,CANCELED,01MAR2128FEB22,3, ,AH,6382,02,01,J,05MAR21,28MAY21, , , , ,5, , ,HME,1625,1525,+,0100,ORN,1845,1845,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,11MAR2110MAR22,,
3004216383ORN,CANCELED,01MAR2128FEB22,3, ,AH,6383,02,01,J,05MAR21,28MAY21, , , , ,5, , ,ORN,1330,1230,+,0100,HME,1535,1535,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,11MAR2110MAR22,,
3004216386CZL,CANCELED,01MAR2128FEB22,3, ,AH,6386,04,01,J,12MAR21,28MAY21, , , , ,5, , ,CZL,0700,0700,+,0100,AZR,0845,0845,+,0100,73H,       ,F16Y132             ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216387AZR,CANCELED,01MAR2128FEB22,3, ,AH,6387,04,01,J,12MAR21,28MAY21, , , , ,5, , ,AZR,0945,0945,+,0100,CZL,1125,1125,+,0100,73H,       ,F16Y132             ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216392ORN,CANCELED,01MAR2128FEB22,3, ,AH,6392,03,01,J,12MAR21,28MAY21, , , , ,5, , ,ORN,0800,0800,+,0100,TIN,1000,1000,+,0100,73H,       ,F16Y132             ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216393TIN,CANCELED,01MAR2128FEB22,3, ,AH,6393,03,01,J,12MAR21,28MAY21, , , , ,5, , ,TIN,1100,1100,+,0100,ORN,1320,1320,+,0100,73H,       ,F16Y132             ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216454AZR,CANCELED,01MAR2128FEB22,3, ,AH,6454,03,01,J,05MAR21,28MAY21, , , , ,5, , ,AZR,1210,1210,+,0100,BMW,1420,1420,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216455BMW,CANCELED,01MAR2128FEB22,3, ,AH,6455,03,01,J,05MAR21,28MAY21, , , , ,5, , ,BMW,1510,1510,+,0100,AZR,1715,1715,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216464ALG,CANCELED,01MAR2128FEB22,3, ,AH,6464,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0730,0730,+,0100,AZR,1020,1020,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216465INZ,CANCELED,01MAR2128FEB22,3, ,AH,6465,01,02,J,05MAR21,28MAY21, , , , ,5, , ,INZ,1255,1255,+,0100,ALG,1545,1545,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3004216465AZR,CANCELED,01MAR2128FEB22,3, ,AH,6465,01,01,J,05MAR21,28MAY21, , , , ,5, , ,AZR,1115,1115,+,0100,INZ,1205,1205,+,0100,AT7,       ,Y66                 ,2021-04-30,2021-04-30,,,,5.0,,,,
3005213060ALG,CANCELED,01MAR2128FEB22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216006ALG,CANCELED,01MAR2128FEB22,3, ,AH,6006,01,01,J,01MAR21,31MAY21,1,2, , ,5, ,7,ALG,1800,1815,+,0100,AAE,1900,1900,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,09MAR2108MAR22,,
3005216026ALG,CANCELED,01MAR2128FEB22,3, ,AH,6026,01,01,J,01MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1730,+,0100,CZL,1905,1905,+,0100,73H,       ,C16Y132             ,2021-05-30,2021-05-30,,,,7.0,,27MAR2126MAR22,,27MAR2126MAR22
3005216032ALG,CANCELED,01MAR2128FEB22,3, ,AH,6032,03,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1215,1215,+,0100,TEE,1330,1330,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216033TEE,CANCELED,01MAR2128FEB22,3, ,AH,6033,03,01,J,07MAR21,30MAY21, , , , , , ,7,TEE,1420,1420,+,0100,ALG,1555,1555,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216038ALG,CANCELED,01MAR2128FEB22,3, ,AH,6038,04,01,J,04APR21,30MAY21, , , , , , ,7,ALG,0730,0730,+,0100,BLJ,0845,0845,+,0100,AT7,       ,F16Y86              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216039BLJ,CANCELED,01MAR2128FEB22,3, ,AH,6039,04,01,J,04APR21,30MAY21, , , , , , ,7,BLJ,0935,0935,+,0100,ALG,1050,1050,+,0100,AT7,       ,F16Y86              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216042ALG,CANCELED,01MAR2128FEB22,3, ,AH,6042,02,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1340,1340,+,0100,BSK,1430,1430,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216043BSK,CANCELED,01MAR2128FEB22,3, ,AH,6043,02,01,J,07MAR21,30MAY21, , , , , , ,7,BSK,1530,1530,+,0100,ALG,1620,1620,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216070ALG,CANCELED,01MAR2128FEB22,3, ,AH,6070,04,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1130,1130,+,0100,LOO,1240,1240,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216071LOO,CANCELED,01MAR2128FEB22,3, ,AH,6071,04,01,J,07MAR21,30MAY21, , , , , , ,7,LOO,1330,1330,+,0100,ALG,1435,1435,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216106ALG,CANCELED,01MAR2128FEB22,3, ,AH,6106,02,01,J,02MAR21,30MAY21, ,2,3, ,5, ,7,ALG,1845,1845,+,0100,ORN,1945,1945,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216124ALG,CANCELED,01MAR2128FEB22,3, ,AH,6124,07,01,J,28MAR21,30MAY21, , , , , , ,7,ALG,1150,1150,+,0100,TID,1240,1240,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216125TID,CANCELED,01MAR2128FEB22,3, ,AH,6125,07,01,J,28MAR21,30MAY21, , , , , , ,7,TID,1330,1330,+,0100,ALG,1420,1420,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216128ORN,CANCELED,01MAR2128FEB22,3, ,AH,6128,01,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,0700,0700,+,0100,MZW,0820,0820,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216129MZW,CANCELED,01MAR2128FEB22,3, ,AH,6129,01,01,J,07MAR21,30MAY21, , , , , , ,7,MZW,0910,0910,+,0100,ORN,1035,1035,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216140ALG,CANCELED,01MAR2128FEB22,3, ,AH,6140,03,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0730,0730,+,0100,AZR,1020,1020,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216142ALG,CANCELED,01MAR2128FEB22,3, ,AH,6142,02,01,J,04MAR21,30MAY21, , , ,4, , ,7,ALG,0900,0900,+,0100,AZR,1050,1050,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216143AZR,CANCELED,01MAR2128FEB22,3, ,AH,6143,02,01,J,04MAR21,30MAY21, , , ,4, , ,7,AZR,1150,1150,+,0100,ALG,1340,1340,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216156ALG,CANCELED,01MAR2128FEB22,3, ,AH,6156,04,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1000,0915,+,0100,TMX,1130,1130,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,09MAR2108MAR22,,
3005216157TMX,CANCELED,01MAR2128FEB22,3, ,AH,6157,04,01,J,07MAR21,30MAY21, , , , , , ,7,TMX,1230,1145,+,0100,ALG,1400,1400,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,09MAR2108MAR22,,
3005216170ALG,CANCELED,01MAR2128FEB22,3, ,AH,6170,12,01,J,04APR21,31MAY21,1, , , , , ,7,ALG,0715,0715,+,0100,AAE,0830,0830,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216171AAE,CANCELED,01MAR2128FEB22,3, ,AH,6171,10,01,J,21MAR21,31MAY21,1, , , , , ,7,AAE,0920,0920,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216176ALG,CANCELED,01MAR2128FEB22,3, ,AH,6176,08,01,J,20MAR21,30MAY21, , , , , ,6,7,ALG,1500,1415,+,0100,AAE,1615,1615,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,09MAR2108MAR22,09MAR2108MAR22,,09MAR2108MAR22
3005216177AAE,CANCELED,01MAR2128FEB22,3, ,AH,6177,08,01,J,20MAR21,30MAY21, , , , , ,6,7,AAE,1705,1615,+,0100,ALG,1825,1825,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,09MAR2108MAR22,09MAR2108MAR22,,09MAR2108MAR22
3005216180ALG,CANCELED,01MAR2128FEB22,3, ,AH,6180,10,01,J,28MAR21,30MAY21, , , , , , ,7,ALG,0740,0740,+,0100,ORN,0855,0855,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216181ORN,CANCELED,01MAR2128FEB22,3, ,AH,6181,10,01,J,28MAR21,30MAY21, , , , , , ,7,ORN,0945,0945,+,0100,ALG,1100,1100,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216184ALG,CANCELED,01MAR2128FEB22,3, ,AH,6184,04,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1445,1445,+,0100,ORN,1545,1545,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216185ORN,CANCELED,01MAR2128FEB22,3, ,AH,6185,03,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1645,1645,+,0100,ALG,1745,1745,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216190ALG,CANCELED,01MAR2128FEB22,3, ,AH,6190,05,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0945,0945,+,0100,CZL,1035,1035,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216191CZL,CANCELED,01MAR2128FEB22,3, ,AH,6191,05,01,J,07MAR21,30MAY21, , , , , , ,7,CZL,1125,1125,+,0100,ALG,1215,1215,+,0100,736,       ,F16Y85              ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216194ALG,CANCELED,01MAR2128FEB22,3, ,AH,6194,03,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,1405,1405,+,0100,CZL,1455,1455,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,09MAR2108MAR22,,,09MAR2108MAR22
3005216195CZL,CANCELED,01MAR2128FEB22,3, ,AH,6195,03,01,J,07MAR21,30MAY21, , , , , , ,7,CZL,1555,1555,+,0100,ALG,1645,1645,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,09MAR2108MAR22,,,09MAR2108MAR22
3005216200ALG,CANCELED,01MAR2128FEB22,3, ,AH,6200,01,01,J,01MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216201GHA,CANCELED,01MAR2128FEB22,3, ,AH,6201,06,01,J,04APR21,30MAY21, , , , , , ,7,GHA,0735,0735,+,0100,ALG,0905,0905,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216216ALG,CANCELED,01MAR2128FEB22,3, ,AH,6216,06,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0715,0715,+,0100,OGX,0855,0855,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216217OGX,CANCELED,01MAR2128FEB22,3, ,AH,6217,06,01,J,07MAR21,30MAY21, , , , , , ,7,OGX,0945,0945,+,0100,ALG,1125,1125,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216222ALG,CANCELED,01MAR2128FEB22,3, ,AH,6222,07,01,J,02APR21,31MAY21,1, ,3, ,5, ,7,ALG,1620,1620,+,0100,HME,1800,1800,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216223HME,CANCELED,01MAR2128FEB22,3, ,AH,6223,11,01,J,04APR21,30MAY21, , , , , , ,7,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216226ALG,CANCELED,01MAR2128FEB22,3, ,AH,6226,03,01,J,05MAR21,30MAY21, , , , ,5, ,7,ALG,1020,1020,+,0100,HME,1200,1200,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216227HME,CANCELED,01MAR2128FEB22,3, ,AH,6227,03,01,J,05MAR21,30MAY21, , , , ,5, ,7,HME,1250,1250,+,0100,ALG,1430,1430,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216232DJG,CANCELED,01MAR2128FEB22,3, ,AH,6232,02,03,J,07MAR21,30MAY21, , , , , , ,7,DJG,1315,1315,+,0100,ALG,1530,1530,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216232ALG,CANCELED,01MAR2128FEB22,3, ,AH,6232,02,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0800,0800,+,0100,TMR,1025,1025,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216232TMR,CANCELED,01MAR2128FEB22,3, ,AH,6232,02,02,J,07MAR21,30MAY21, , , , , , ,7,TMR,1125,1125,+,0100,DJG,1215,1215,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216252ALG,CANCELED,01MAR2128FEB22,3, ,AH,6252,11,01,J,04APR21,30MAY21, , , , , , ,7,ALG,1150,1150,+,0100,ELU,1315,1315,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216253ELU,CANCELED,01MAR2128FEB22,3, ,AH,6253,12,01,J,04APR21,30MAY21, , , , , , ,7,ELU,1405,1405,+,0100,ALG,1535,1535,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216266ALG,CANCELED,01MAR2128FEB22,3, ,AH,6266,06,01,J,21MAR21,30MAY21, , , , , , ,7,ALG,1020,1020,+,0100,TGR,1150,1150,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216267TGR,CANCELED,01MAR2128FEB22,3, ,AH,6267,06,01,J,21MAR21,30MAY21, , , , , , ,7,TGR,1240,1240,+,0100,ALG,1400,1400,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216384ORN,CANCELED,01MAR2128FEB22,3, ,AH,6384,04,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1120,1120,+,0100,AZR,1345,1345,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216385AZR,CANCELED,01MAR2128FEB22,3, ,AH,6385,04,01,J,07MAR21,30MAY21, , , , , , ,7,AZR,1435,1435,+,0100,ORN,1700,1700,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216392ORN,CANCELED,01MAR2128FEB22,3, ,AH,6392,02,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1005,1005,+,0100,TIN,1205,1205,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216393TIN,CANCELED,01MAR2128FEB22,3, ,AH,6393,02,01,J,07MAR21,30MAY21, , , , , , ,7,TIN,1305,1305,+,0100,ORN,1515,1515,+,0100,73H,       ,F16Y132             ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216454AZR,CANCELED,01MAR2128FEB22,3, ,AH,6454,04,01,J,07MAR21,30MAY21, , , , , , ,7,AZR,1110,1110,+,0100,BMW,1320,1320,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3005216455BMW,CANCELED,01MAR2128FEB22,3, ,AH,6455,04,01,J,07MAR21,30MAY21, , , , , , ,7,BMW,1410,1410,+,0100,AZR,1615,1615,+,0100,AT7,       ,Y66                 ,2021-05-30,2021-05-30,,,,7.0,,,,
3007213061PEK,,01MAR2128FEB22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-07-30,2021-07-30,,,,5.0,,,,
3008213061PEK,,01MAR2128FEB22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-08-30,2021-08-30,,,,1.0,,,,
3009213060ALG,,01MAR2128FEB22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-09-30,2021-09-30,,,,4.0,,,,
3012213060ALG,,01MAR2128FEB22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-12-30,2021-12-30,,,,4.0,,,,
3103213060ALG,,01MAR2128FEB22,3, ,AH,3060,01,01,J,03MAR21,14APR21, , ,3, , , , ,ALG,1000,1000,+,0100,CTU,2155,2155,+,0800,332,       ,F18C14Y219          ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216006ALG,MODIFIED,01MAR2128FEB22,3, ,AH,6006,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1815,1815,+,0100,AAE,1915,1915,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,,15MAR2114MAR22,,
3103216007AAE,,01MAR2128FEB22,3, ,AH,6007,04,01,J,15MAR21,03APR21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216026ALG,,01MAR2128FEB22,3, ,AH,6026,01,01,J,01MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1815,+,0100,CZL,1905,1905,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216027CZL,,01MAR2128FEB22,3, ,AH,6027,05,01,J,21MAR21,31MAR21,1,2,3,4,5,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216032ALG,,01MAR2128FEB22,3, ,AH,6032,04,01,J,10MAR21,26MAY21, , ,3, , , , ,ALG,1145,1145,+,0100,TEE,1300,1300,+,0100,AT7,       ,Y66                 ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216033TEE,,01MAR2128FEB22,3, ,AH,6033,04,01,J,10MAR21,26MAY21, , ,3, , , , ,TEE,1350,1350,+,0100,ALG,1525,1525,+,0100,AT7,       ,Y66                 ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216040ALG,MODIFIED,01MAR2128FEB22,3, ,AH,6040,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1000,1000,+,0100,BSK,1050,1050,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,30MAR2129MAR22,,,30MAR2129MAR22
3103216041BSK,MODIFIED,01MAR2128FEB22,3, ,AH,6041,02,01,J,03MAR21,26MAY21, , ,3, , , , ,BSK,1150,1150,+,0100,ALG,1240,1240,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,30MAR2129MAR22,,,30MAR2129MAR22
3103216058ALG,,01MAR2128FEB22,3, ,AH,6058,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0950,0950,+,0100,GJL,1040,1040,+,0100,736,       ,F16Y85              ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216059GJL,,01MAR2128FEB22,3, ,AH,6059,02,01,J,03MAR21,26MAY21, , ,3, , , , ,GJL,1140,1140,+,0100,ALG,1230,1230,+,0100,736,       ,F16Y85              ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216100ALG,MODIFIED,01MAR2128FEB22,3, ,AH,6100,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0700,0700,+,0100,ORN,0815,0815,+,0100,AT7,       ,Y66                 ,2021-03-31,2021-03-31,,,,3.0,,14MAR2113MAR22,,
3103216103ORN,MODIFIED,01MAR2128FEB22,3, ,AH,6103,02,01,J,10MAR21,26MAY21, , ,3, , , , ,ORN,1600,1600,+,0100,ALG,1715,1715,+,0100,AT7,       ,Y66                 ,2021-03-31,2021-03-31,,,,3.0,,23MAR2122MAR22,,
3103216106ALG,,01MAR2128FEB22,3, ,AH,6106,02,01,J,02MAR21,30MAY21, ,2,3, ,5, ,7,ALG,1845,1845,+,0100,ORN,1945,1945,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216107ORN,MODIFIED,01MAR2128FEB22,3, ,AH,6107,05,01,J,09MAR21,31MAR21,1,2,3, , ,6, ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-03-31,2021-03-31,,,,3.0,,16MAR2115MAR22,,
3103216124ALG,,01MAR2128FEB22,3, ,AH,6124,08,01,J,31MAR21,31MAR21, , ,3, , , , ,ALG,1040,1040,+,0100,TID,1130,1130,+,0100,AT7,       ,Y66                 ,2021-03-31,2021-03-31,,,,3.0,,,,
3103216125TID,,01MAR2128FEB22,3, ,AH,6125,08,01,J,31MAR21,31MAR21, , ,3, , , , ,TID,1220,1220,+,0100,ALG,1310,1310,+,0100,AT7,       ,Y66                 ,2021-03-31,2021-03-31,,,,3.0,,,,
