ID,KEY_FLT,ch_type_app,ch_std,ch_dest,ch_config,STD_x,STD_y,AC_x,AC_y,ARR_x,ARR_y,AC CONFIG1_x,AC CONFIG1_y,AC CONFIG2_x,AC CONFIG2_y,AC CONFIG3_x,AC CONFIG3_y,AC CONFIG4_x,AC CONFIG4_y
1359,1304216527CZL,2021-04-12 03:15:00,2021-04-12 03:15:00,2021-04-12 03:15:00,2021-04-12 03:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1360,1504216401OGX,,2021-04-12 03:15:00,2021-04-12 03:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1361,1304216527CZL,2021-04-12 04:15:00,2021-04-12 04:15:00,2021-04-12 04:15:00,2021-04-12 04:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1362,1404216478BMW,,2021-04-12 04:15:00,2021-04-12 04:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1363,1504211227LYS,2021-04-12 04:15:00,2021-04-12 04:15:00,2021-04-12 04:15:00,2021-04-12 04:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1364,1304216471GHA,2021-04-12 05:15:00,2021-04-12 05:15:00,2021-04-12 05:15:00,2021-04-12 05:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1365,1304216527CZL,2021-04-12 05:15:00,2021-04-12 05:15:00,2021-04-12 05:15:00,2021-04-12 05:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1366,1504216401OGX,,2021-04-12 05:15:00,2021-04-12 05:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1367,1304216527CZL,2021-04-12 06:15:00,2021-04-12 06:15:00,2021-04-12 06:15:00,2021-04-12 06:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1368,1404216478BMW,,2021-04-12 06:15:00,2021-04-12 06:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1369,1504211227LYS,2021-04-12 06:15:00,2021-04-12 06:15:00,2021-04-12 06:15:00,2021-04-12 06:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1370,1304216471GHA,2021-04-12 07:15:00,2021-04-12 07:15:00,2021-04-12 07:15:00,2021-04-12 07:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1371,1304216527CZL,2021-04-12 07:15:00,2021-04-12 07:15:00,2021-04-12 07:15:00,2021-04-12 07:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1372,1504216401OGX,,2021-04-12 07:15:00,2021-04-12 07:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1373,1304216527CZL,2021-04-12 08:15:00,2021-04-12 08:15:00,2021-04-12 08:15:00,2021-04-12 08:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1374,1404216478BMW,,2021-04-12 08:15:00,2021-04-12 08:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1375,1504211227LYS,2021-04-12 08:15:00,2021-04-12 08:15:00,2021-04-12 08:15:00,2021-04-12 08:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1376,1304216471GHA,2021-04-12 09:15:00,2021-04-12 09:15:00,2021-04-12 09:15:00,2021-04-12 09:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1377,1304216527CZL,2021-04-12 09:15:00,2021-04-12 09:15:00,2021-04-12 09:15:00,2021-04-12 09:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1378,1504216401OGX,,2021-04-12 09:15:00,2021-04-12 09:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1379,1304216527CZL,2021-04-12 10:15:00,2021-04-12 10:15:00,2021-04-12 10:15:00,2021-04-12 10:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1380,1404216478BMW,,2021-04-12 10:15:00,2021-04-12 10:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1381,1504211227LYS,2021-04-12 10:15:00,2021-04-12 10:15:00,2021-04-12 10:15:00,2021-04-12 10:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1382,1304216007AAE,2021-04-12 11:15:00,,,2021-04-12 11:15:00,9:10 ,9:10 ,B738,AT72,ALG,ALG,16,0,0,0,132,66,0,0
1383,1304216471GHA,2021-04-12 11:15:00,2021-04-12 11:15:00,2021-04-12 11:15:00,2021-04-12 11:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1384,1304216516ALG,2021-04-12 11:15:00,,,2021-04-12 11:15:00,7:10 ,7:10 ,B738,AT72,AAE,AAE,16,0,0,0,132,66,0,0
1385,1304216527CZL,2021-04-12 11:15:00,2021-04-12 11:15:00,2021-04-12 11:15:00,2021-04-12 11:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1386,1504216401OGX,,2021-04-12 11:15:00,2021-04-12 11:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1387,1304216007AAE,2021-04-12 12:15:00,,,2021-04-12 12:15:00,9:10 ,9:10 ,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
1388,1304216516ALG,2021-04-12 12:15:00,,,2021-04-12 12:15:00,7:10 ,7:10 ,AT72,B738,AAE,AAE,0,16,0,0,66,132,0,0
1389,1304216527CZL,2021-04-12 12:15:00,2021-04-12 12:15:00,2021-04-12 12:15:00,2021-04-12 12:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1390,1404216478BMW,,2021-04-12 12:15:00,2021-04-12 12:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1391,1504211227LYS,2021-04-12 12:15:00,2021-04-12 12:15:00,2021-04-12 12:15:00,2021-04-12 12:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1392,1504212206ALG,,2021-04-12 12:15:00,2021-04-12 12:15:00,,9:10 ,16:30,AT72,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1393,1504216400ORN,,2021-04-12 12:15:00,2021-04-12 12:15:00,,7:10 ,7:00 ,AT72,AT72,AAE,OGX,0,0,0,0,66,66,0,0
1394,1304216007AAE,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,16:30,9:10 ,AT72,B738,MAD,ALG,0,16,0,0,66,132,0,0
1395,1304216471GHA,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1396,1304216516ALG,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,7:00 ,7:10 ,AT72,B738,OGX,AAE,0,16,0,0,66,132,0,0
1397,1304216527CZL,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,2021-04-12 13:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1398,1504216401OGX,,2021-04-12 13:15:00,2021-04-12 13:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1399,1304216106ALG,2021-04-12 14:15:00,,,2021-04-12 14:15:00,16:00,16:00,B738,AT72,ORN,ORN,16,0,0,0,132,66,0,0
1400,1304216507ORN,2021-04-12 14:15:00,2021-04-12 14:15:00,,2021-04-12 14:15:00,17:50,18:05,B738,AT72,ALG,ALG,16,0,0,0,132,66,0,0
1401,1304216527CZL,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1402,1404216478BMW,,2021-04-12 14:15:00,2021-04-12 14:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1403,1504211227LYS,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1404,1504212206ALG,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,9:10 ,16:30,B738,AT72,ALG,MAD,16,0,0,0,132,66,0,0
1405,1504216400ORN,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,2021-04-12 14:15:00,7:10 ,7:00 ,B738,AT72,AAE,OGX,16,0,0,0,132,66,0,0
1406,1304216006ALG,2021-04-12 15:15:00,,,2021-04-12 15:15:00,16:10,16:10,B738,ATR6,AAE,AAE,16,0,0,0,132,66,0,0
1407,1304216007AAE,,2021-04-12 15:15:00,2021-04-12 15:15:00,,16:30,9:10 ,AT72,AT72,MAD,ALG,0,0,0,0,66,66,0,0
1408,1304216026ALG,2021-04-12 15:15:00,,,2021-04-12 15:15:00,16:20,16:20,B738,AT72,CZL,CZL,16,0,0,0,132,66,0,0
1409,1304216107ORN,2021-04-12 15:15:00,2021-04-12 15:15:00,,2021-04-12 15:15:00,8:50 ,9:05 ,B738,AT72,ALG,ALG,16,0,0,0,132,66,0,0
1410,1304216150ALG,2021-04-12 15:15:00,,,2021-04-12 15:15:00,9:30 ,9:30 ,B738,B736,TIN,TIN,16,16,0,0,132,86,0,0
1411,1304216151TIN,2021-04-12 15:15:00,,,2021-04-12 15:15:00,13:00,13:00,B738,B736,CBH,CBH,16,16,0,0,132,86,0,0
1412,1304216151CBH,2021-04-12 15:15:00,,,2021-04-12 15:15:00,15:00,15:00,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
1413,1304216471GHA,2021-04-12 15:15:00,2021-04-12 15:15:00,2021-04-12 15:15:00,2021-04-12 15:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1414,1304216506ALG,2021-04-12 15:15:00,,,2021-04-12 15:15:00,7:00 ,7:00 ,B738,AT72,ORN,ORN,16,0,0,0,132,66,0,0
1415,1304216516ALG,,2021-04-12 15:15:00,2021-04-12 15:15:00,,7:00 ,7:10 ,AT72,AT72,OGX,AAE,0,0,0,0,66,66,0,0
1416,1304216517AAE,2021-04-12 15:15:00,2021-04-12 15:15:00,,2021-04-12 15:15:00,18:00,17:45,B738,ATR6,ALG,ALG,16,0,0,0,132,66,0,0
1417,1304216527CZL,,2021-04-12 15:15:00,2021-04-12 15:15:00,,10:00,18:10,AT72,AT72,TMR,ALG,0,0,0,0,66,66,0,0
1418,1504216401OGX,,2021-04-12 15:15:00,2021-04-12 15:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1419,1604212206ALG,,2021-04-12 15:15:00,2021-04-12 15:15:00,,18:05,16:30,AT72,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1420,1304216006ALG,2021-04-12 16:15:00,,,2021-04-12 16:15:00,16:10,16:10,ATR6,B736,AAE,AAE,0,16,0,0,66,86,0,0
1421,1304216007AAE,2021-04-12 16:15:00,2021-04-12 16:15:00,,,9:10 ,9:15 ,AT72,ATR6,ALG,ALG,0,0,0,0,66,66,0,0
1422,1304216507ORN,,2021-04-12 16:15:00,2021-04-12 16:15:00,,16:30,18:05,AT72,AT72,MAD,ALG,0,0,0,0,66,66,0,0
1423,1304216516ALG,2021-04-12 16:15:00,,,,7:10 ,7:10 ,AT72,ATR6,AAE,AAE,0,0,0,0,66,66,0,0
1424,1304216517AAE,2021-04-12 16:15:00,2021-04-12 16:15:00,,2021-04-12 16:15:00,17:45,18:05,ATR6,B736,ALG,ALG,0,16,0,0,66,86,0,0
1425,1304216527CZL,,2021-04-12 16:15:00,2021-04-12 16:15:00,,14:30,18:10,AT72,AT72,ORN,ALG,0,0,0,0,66,66,0,0
1426,1404216059GJL,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,16:10,12:40,ATR6,B736,AAE,ALG,0,16,0,0,66,86,0,0
1427,1404216478BMW,,2021-04-12 16:15:00,2021-04-12 16:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1428,1404216517AAE,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,9:30 ,18:00,B736,B738,TIN,ALG,16,16,0,0,86,132,0,0
1429,1504211227LYS,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1430,1504212206ALG,,2021-04-12 16:15:00,2021-04-12 16:15:00,,9:10 ,16:30,AT72,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1431,1504216026ALG,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,16:10,16:20,ATR6,B738,AAE,CZL,0,16,0,0,66,132,0,0
1432,1504216400ORN,,2021-04-12 16:15:00,2021-04-12 16:15:00,,7:10 ,7:00 ,AT72,AT72,AAE,OGX,0,0,0,0,66,66,0,0
1433,1604216378ORN,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,2021-04-12 16:15:00,13:00,6:00 ,B736,AT72,CBH,TMX,16,0,0,0,86,66,0,0
1434,1304216006ALG,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,16:20,16:10,B738,B736,CZL,AAE,16,16,0,0,132,86,0,0
1435,1304216007AAE,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,,16:30,9:15 ,AT72,ATR6,MAD,ALG,0,0,0,0,66,66,0,0
1436,1304216150ALG,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,18:00,9:30 ,B738,B736,ALG,TIN,16,16,0,0,132,86,0,0
1437,1304216151TIN,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,6:00 ,13:00,AT72,B736,TMX,CBH,0,16,0,0,66,86,0,0
1438,1304216471GHA,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1439,1304216516ALG,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,,7:00 ,7:10 ,AT72,ATR6,OGX,AAE,0,0,0,0,66,66,0,0
1440,1304216527CZL,,2021-04-12 17:15:00,2021-04-12 17:15:00,,10:00,18:10,AT72,AT72,TMR,ALG,0,0,0,0,66,66,0,0
1441,1404216059GJL,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,2021-04-12 17:15:00,16:20,12:40,B738,B736,CZL,ALG,16,16,0,0,132,86,0,0
1442,1504216401OGX,,2021-04-12 17:15:00,2021-04-12 17:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1443,1604212206ALG,,2021-04-12 17:15:00,2021-04-12 17:15:00,,18:05,16:30,AT72,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1444,1304216006ALG,,2021-04-12 18:15:00,2021-04-12 18:15:00,,12:40,16:10,B736,B736,ALG,AAE,16,16,0,0,86,86,0,0
1445,1304216507ORN,,2021-04-12 18:15:00,2021-04-12 18:15:00,,16:30,18:05,AT72,AT72,MAD,ALG,0,0,0,0,66,66,0,0
1446,1304216527CZL,,2021-04-12 18:15:00,2021-04-12 18:15:00,,14:30,18:10,AT72,AT72,ORN,ALG,0,0,0,0,66,66,0,0
1447,1404216478BMW,,2021-04-12 18:15:00,2021-04-12 18:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1448,1404216517AAE,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,9:30 ,18:00,B736,B738,TIN,ALG,16,16,0,0,86,132,0,0
1449,1504211227LYS,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1450,1504212206ALG,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,,9:15 ,16:30,ATR6,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1451,1504216026ALG,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,12:40,16:20,B736,B738,ALG,CZL,16,16,0,0,86,132,0,0
1452,1504216400ORN,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,,7:10 ,7:00 ,ATR6,AT72,AAE,OGX,0,0,0,0,66,66,0,0
1453,1604216378ORN,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,2021-04-12 18:15:00,13:00,6:00 ,B736,AT72,CBH,TMX,16,0,0,0,86,66,0,0
1454,1304216006ALG,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,16:20,16:10,B738,B736,CZL,AAE,16,16,0,0,132,86,0,0
1455,1304216007AAE,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,,16:30,9:15 ,AT72,ATR6,MAD,ALG,0,0,0,0,66,66,0,0
1456,1304216150ALG,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,18:00,9:30 ,B738,B736,ALG,TIN,16,16,0,0,132,86,0,0
1457,1304216151TIN,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,6:00 ,13:00,AT72,B736,TMX,CBH,0,16,0,0,66,86,0,0
1458,1304216471GHA,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1459,1304216516ALG,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,,7:00 ,7:10 ,AT72,ATR6,OGX,AAE,0,0,0,0,66,66,0,0
1460,1304216527CZL,,2021-04-12 19:15:00,2021-04-12 19:15:00,,10:00,18:10,AT72,AT72,TMR,ALG,0,0,0,0,66,66,0,0
1461,1404216059GJL,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,2021-04-12 19:15:00,16:20,12:40,B738,B736,CZL,ALG,16,16,0,0,132,86,0,0
1462,1504216401OGX,,2021-04-12 19:15:00,2021-04-12 19:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1463,1304216006ALG,,2021-04-12 20:15:00,2021-04-12 20:15:00,,12:40,16:10,B736,B736,ALG,AAE,16,16,0,0,86,86,0,0
1464,1304216507ORN,,2021-04-12 20:15:00,2021-04-12 20:15:00,,16:30,18:05,AT72,AT72,MAD,ALG,0,0,0,0,66,66,0,0
1465,1304216527CZL,,2021-04-12 20:15:00,2021-04-12 20:15:00,,14:30,18:10,AT72,AT72,ORN,ALG,0,0,0,0,66,66,0,0
1466,1404216478BMW,,2021-04-12 20:15:00,2021-04-12 20:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1467,1404216517AAE,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,9:30 ,18:00,B736,B738,TIN,ALG,16,16,0,0,86,132,0,0
1468,1504211227LYS,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1469,1504212206ALG,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,,9:15 ,16:30,ATR6,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1470,1504216026ALG,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,12:40,16:20,B736,B738,ALG,CZL,16,16,0,0,86,132,0,0
1471,1504216400ORN,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,,7:10 ,7:00 ,ATR6,AT72,AAE,OGX,0,0,0,0,66,66,0,0
1472,1604216378ORN,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,2021-04-12 20:15:00,13:00,6:00 ,B736,AT72,CBH,TMX,16,0,0,0,86,66,0,0
1473,1304216006ALG,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,16:20,16:10,B738,B736,CZL,AAE,16,16,0,0,132,86,0,0
1474,1304216007AAE,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,,16:30,9:15 ,AT72,ATR6,MAD,ALG,0,0,0,0,66,66,0,0
1475,1304216150ALG,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,18:00,9:30 ,B738,B736,ALG,TIN,16,16,0,0,132,86,0,0
1476,1304216151TIN,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,6:00 ,13:00,AT72,B736,TMX,CBH,0,16,0,0,66,86,0,0
1477,1304216471GHA,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1478,1304216516ALG,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,,7:00 ,7:10 ,AT72,ATR6,OGX,AAE,0,0,0,0,66,66,0,0
1479,1304216527CZL,,2021-04-12 21:15:00,2021-04-12 21:15:00,,10:00,18:10,AT72,AT72,TMR,ALG,0,0,0,0,66,66,0,0
1480,1404216059GJL,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,2021-04-12 21:15:00,16:20,12:40,B738,B736,CZL,ALG,16,16,0,0,132,86,0,0
1481,1504216401OGX,,2021-04-12 21:15:00,2021-04-12 21:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1482,1604212206ALG,,2021-04-12 21:15:00,2021-04-12 21:15:00,,18:05,16:30,AT72,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1483,1304216006ALG,,2021-04-12 22:15:00,2021-04-12 22:15:00,,12:40,16:10,B736,B736,ALG,AAE,16,16,0,0,86,86,0,0
1484,1304216507ORN,,2021-04-12 22:15:00,2021-04-12 22:15:00,,16:30,18:05,AT72,AT72,MAD,ALG,0,0,0,0,66,66,0,0
1485,1304216527CZL,,2021-04-12 22:15:00,2021-04-12 22:15:00,,14:30,18:10,AT72,AT72,ORN,ALG,0,0,0,0,66,66,0,0
1486,1404216478BMW,,2021-04-12 22:15:00,2021-04-12 22:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1487,1404216517AAE,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,9:30 ,18:00,B736,B738,TIN,ALG,16,16,0,0,86,132,0,0
1488,1504211227LYS,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1489,1504212206ALG,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,,9:15 ,16:30,ATR6,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1490,1504216026ALG,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,12:40,16:20,B736,B738,ALG,CZL,16,16,0,0,86,132,0,0
1491,1504216400ORN,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,,7:10 ,7:00 ,ATR6,AT72,AAE,OGX,0,0,0,0,66,66,0,0
1492,1604216378ORN,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,2021-04-12 22:15:00,13:00,6:00 ,B736,AT72,CBH,TMX,16,0,0,0,86,66,0,0
1493,1304216006ALG,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,16:20,16:10,B738,B736,CZL,AAE,16,16,0,0,132,86,0,0
1494,1304216007AAE,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,,16:30,9:15 ,AT72,ATR6,MAD,ALG,0,0,0,0,66,66,0,0
1495,1304216150ALG,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,18:00,9:30 ,B738,B736,ALG,TIN,16,16,0,0,132,86,0,0
1496,1304216151TIN,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,6:00 ,13:00,AT72,B736,TMX,CBH,0,16,0,0,66,86,0,0
1497,1304216471GHA,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1498,1304216516ALG,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,,7:00 ,7:10 ,AT72,ATR6,OGX,AAE,0,0,0,0,66,66,0,0
1499,1304216527CZL,,2021-04-12 23:15:00,2021-04-12 23:15:00,,10:00,18:10,AT72,AT72,TMR,ALG,0,0,0,0,66,66,0,0
1500,1404216059GJL,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,2021-04-12 23:15:00,16:20,12:40,B738,B736,CZL,ALG,16,16,0,0,132,86,0,0
1501,1504216401OGX,,2021-04-12 23:15:00,2021-04-12 23:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1502,1604212206ALG,,2021-04-12 23:15:00,2021-04-12 23:15:00,,18:05,16:30,AT72,AT72,ALG,MAD,0,0,0,0,66,66,0,0
1503,1304216006ALG,,2021-04-13 00:15:00,2021-04-13 00:15:00,,12:40,16:10,B736,B736,ALG,AAE,16,16,0,0,86,86,0,0
1504,1304216507ORN,,2021-04-13 00:15:00,2021-04-13 00:15:00,,16:30,18:05,AT72,AT72,MAD,ALG,0,0,0,0,66,66,0,0
1505,1304216527CZL,,2021-04-13 00:15:00,2021-04-13 00:15:00,,14:30,18:10,AT72,AT72,ORN,ALG,0,0,0,0,66,66,0,0
1506,1404216478BMW,,2021-04-13 00:15:00,2021-04-13 00:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1507,1404216517AAE,2021-04-13 00:15:00,2021-04-13 00:15:00,2021-04-13 00:15:00,2021-04-13 00:15:00,9:30 ,18:00,B736,B738,TIN,ALG,16,16,0,0,86,132,0,0
1508,1504211227LYS,2021-04-13 00:15:00,2021-04-13 00:15:00,2021-04-13 00:15:00,2021-04-13 00:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1509,1504212206ALG,2021-04-13 00:15:00,2021-04-13 00:15:00,2021-04-13 00:15:00,,9:15 ,16:30,ATR6,AT72,ALG,MAD,0,0,0,0,66,66,0,0
