STATUS,ssim_period,index_commercial,ST_SSIM,Airline,Flight_Number,Itinirary_Variation_Indicator,Leg_Sequence_Number,Service_Type,Start_period,End_period,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Departure_Station,PAX_STD_UTC,STD_UTC,STD_Variation_Sign,STD_Variation_UTC,Arrival_Station,STA_UTC,PAX_STA_UTC,STA_Variation_Sign,STA_Variation_UTC,Aircraft_Type,fly_next_number,Aircraft_Configuration,fly_date,arrival_date,vol_commercial_number,vol_commercial_airline,code_ssim,day_op,KEY_FLT
,02MAR2101MAR22,3, ,AH,6107,02,01,J,03MAR21,01JUN21,1,2,3, , ,6, ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216107ORN
,02MAR2101MAR22,3, ,AH,6124,01,01,J,03MAR21,03MAR21, , ,3, , , , ,ALG,1040,1040,+,0100,TID,1130,1130,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216124ALG
,02MAR2101MAR22,3, ,AH,6125,01,01,J,03MAR21,03MAR21, , ,3, , , , ,TID,1220,1220,+,0100,ALG,1310,1310,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216125TID
,02MAR2101MAR22,3, ,AH,6126,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,0620,0620,+,0100,EBH,0720,0720,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216126ORN
,02MAR2101MAR22,3, ,AH,6127,01,01,J,03MAR21,26MAY21, , ,3, , , , ,EBH,0810,0810,+,0100,ORN,0915,0915,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216127EBH
,02MAR2101MAR22,3, ,AH,6156,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1230,1230,+,0100,TMX,1400,1400,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216156ALG
,02MAR2101MAR22,3, ,AH,6157,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMX,1500,1500,+,0100,ALG,1630,1630,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216157TMX
,02MAR2101MAR22,3, ,AH,6168,02,01,J,03MAR21,03MAR21, , ,3, , , , ,ORN,1045,1045,+,0100,CZL,1215,1215,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216168ORN
,02MAR2101MAR22,3, ,AH,6169,02,01,J,03MAR21,03MAR21, , ,3, , , , ,CZL,1315,1315,+,0100,ORN,1445,1445,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216169CZL
,02MAR2101MAR22,3, ,AH,6170,02,01,J,03MAR21,10MAR21, , ,3, , , , ,ALG,0805,0805,+,0100,AAE,0920,0920,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216170ALG
,02MAR2101MAR22,3, ,AH,6171,02,01,J,03MAR21,10MAR21, , ,3, , , , ,AAE,1010,1010,+,0100,ALG,1130,1130,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216171AAE
,02MAR2101MAR22,3, ,AH,6176,02,01,J,03MAR21,05MAR21, , ,3, ,5, , ,ALG,1400,1400,+,0100,AAE,1515,1515,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216176ALG
,02MAR2101MAR22,3, ,AH,6177,02,01,J,03MAR21,05MAR21, , ,3, ,5, , ,AAE,1605,1605,+,0100,ALG,1725,1725,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216177AAE
,02MAR2101MAR22,3, ,AH,6182,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1345,1345,+,0100,ORN,1445,1445,+,0100,736,       ,F16Y85              ,2021-03-03,2021-03-03,,,,3.0,0303216182ALG
,02MAR2101MAR22,3, ,AH,6183,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1545,1545,+,0100,ALG,1645,1645,+,0100,736,       ,F16Y85              ,2021-03-03,2021-03-03,,,,3.0,0303216183ORN
,02MAR2101MAR22,3, ,AH,6190,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0720,0720,+,0100,CZL,0830,0830,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216190ALG
,02MAR2101MAR22,3, ,AH,6191,02,01,J,03MAR21,26MAY21, , ,3, , , , ,CZL,0920,0920,+,0100,ALG,1030,1030,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216191CZL
,02MAR2101MAR22,3, ,AH,6194,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1555,1555,+,0100,CZL,1705,1705,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216194ALG
,02MAR2101MAR22,3, ,AH,6195,01,01,J,03MAR21,26MAY21, , ,3, , , , ,CZL,1755,1755,+,0100,ALG,1905,1905,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216195CZL
,02MAR2101MAR22,3, ,AH,6200,01,01,J,03MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216200ALG
,02MAR2101MAR22,3, ,AH,6216,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1320,1320,+,0100,OGX,1435,1435,+,0100,736,       ,F16Y85              ,2021-03-03,2021-03-03,,,,3.0,0303216216ALG
,02MAR2101MAR22,3, ,AH,6217,02,01,J,03MAR21,26MAY21, , ,3, , , , ,OGX,1535,1535,+,0100,ALG,1645,1645,+,0100,736,       ,F16Y85              ,2021-03-03,2021-03-03,,,,3.0,0303216217OGX
,02MAR2101MAR22,3, ,AH,6222,01,01,J,03MAR21,10MAR21,1, ,3,4,5, ,7,ALG,1620,1620,+,0100,HME,1800,1800,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216222ALG
,02MAR2101MAR22,3, ,AH,6226,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1120,1120,+,0100,HME,1300,1300,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216226ALG
,02MAR2101MAR22,3, ,AH,6227,01,01,J,03MAR21,26MAY21, , ,3, , , , ,HME,1350,1350,+,0100,ALG,1530,1530,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216227HME
,02MAR2101MAR22,3, ,AH,6252,02,01,J,03MAR21,03MAR21, , ,3, , , , ,ALG,0710,0710,+,0100,ELU,0835,0835,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216252ALG
,02MAR2101MAR22,3, ,AH,6253,02,01,J,03MAR21,03MAR21, , ,3, , , , ,ELU,0925,0925,+,0100,ALG,1055,1055,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216253ELU
,02MAR2101MAR22,3, ,AH,6284,02,01,J,03MAR21,26MAY21, , ,3, , , , ,TMR,0700,0700,+,0100,INF,0815,0815,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216284TMR
,02MAR2101MAR22,3, ,AH,6285,01,02,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1100,1100,+,0100,INZ,1235,1235,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216285TMR
,02MAR2101MAR22,3, ,AH,6285,01,01,J,03MAR21,26MAY21, , ,3, , , , ,INF,0905,0905,+,0100,TMR,1010,1010,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216285INF
,02MAR2101MAR22,3, ,AH,6288,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0910,0910,+,0100,TMR,1135,1135,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216288ALG
,02MAR2101MAR22,3, ,AH,6289,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1225,1225,+,0100,ALG,1455,1455,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216289TMR
,02MAR2101MAR22,3, ,AH,6292,01,02,J,03MAR21,26MAY21, , ,3, , , , ,DJG,1015,1015,+,0100,TMR,1105,1105,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216292DJG
,02MAR2101MAR22,3, ,AH,6292,01,03,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1205,1205,+,0100,ALG,1435,1435,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216292TMR
,02MAR2101MAR22,3, ,AH,6292,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0700,0700,+,0100,DJG,0915,0915,+,0100,73H,       ,F16Y132             ,2021-03-03,2021-03-03,,,,3.0,0303216292ALG
,02MAR2101MAR22,3, ,AH,6297,01,01,J,03MAR21,26MAY21, , ,3, , , , ,INZ,1325,1325,+,0100,ALG,1615,1615,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216297INZ
,02MAR2101MAR22,3, ,AH,6350,01,01,J,03MAR21,03MAR21, , ,3, , , , ,CZL,1020,1020,+,0100,GHA,1125,1125,+,0100,73H,       ,F16Y86              ,2021-03-03,2021-03-03,,,,3.0,0303216350CZL
,02MAR2101MAR22,3, ,AH,6351,01,01,J,03MAR21,03MAR21, , ,3, , , , ,GHA,1225,1225,+,0100,CZL,1340,1340,+,0100,73H,       ,F16Y86              ,2021-03-03,2021-03-03,,,,3.0,0303216351GHA
,02MAR2101MAR22,3, ,AH,6378,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1005,1005,+,0100,TMX,1210,1210,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216378ORN
,02MAR2101MAR22,3, ,AH,6379,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMX,1300,1300,+,0100,ORN,1510,1510,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216379TMX
,02MAR2101MAR22,3, ,AH,6382,01,01,J,03MAR21,26MAY21, , ,3, , , , ,HME,1740,1740,+,0100,ORN,1945,1945,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216382HME
,02MAR2101MAR22,3, ,AH,6383,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1445,1445,+,0100,HME,1650,1650,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216383ORN
,02MAR2101MAR22,3, ,AH,6388,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,0905,0905,+,0100,CBH,1105,1105,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216388ORN
,02MAR2101MAR22,3, ,AH,6389,01,01,J,03MAR21,26MAY21, , ,3, , , , ,CBH,1155,1155,+,0100,ORN,1355,1355,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216389CBH
,02MAR2101MAR22,3, ,AH,6478,01,02,J,03MAR21,26MAY21, , ,3, , , , ,BMW,1000,1000,+,0100,TMR,1115,1115,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216478BMW
,02MAR2101MAR22,3, ,AH,6478,01,01,J,03MAR21,26MAY21, , ,3, , , , ,AZR,0700,0700,+,0100,BMW,0910,0910,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216478AZR
,02MAR2101MAR22,3, ,AH,6479,01,02,J,03MAR21,26MAY21, , ,3, , , , ,BMW,1415,1415,+,0100,AZR,1620,1620,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216479BMW
,02MAR2101MAR22,3, ,AH,6479,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1205,1205,+,0100,BMW,1325,1325,+,0100,AT7,       ,Y66                 ,2021-03-03,2021-03-03,,,,3.0,0303216479TMR
,02MAR2101MAR22,3, ,AH,6006,03,01,J,04MAR21,29MAY21, , , ,4, ,6, ,ALG,1830,1830,+,0100,AAE,1930,1930,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216006ALG
,02MAR2101MAR22,3, ,AH,6007,04,01,J,15MAR21,01JUN21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216007AAE
,02MAR2101MAR22,3, ,AH,6026,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1840,1840,+,0100,CZL,1930,1930,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216026ALG
,02MAR2101MAR22,3, ,AH,6027,05,01,J,21MAR21,01JUN21,1,2,3,4,5,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216027CZL
,02MAR2101MAR22,3, ,AH,6028,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0910,0910,+,0100,CZL,1015,1015,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216028ALG
,02MAR2101MAR22,3, ,AH,6042,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0950,0950,+,0100,BSK,1040,1040,+,0100,736,       ,F16Y85              ,2021-04-03,2021-04-03,,,,6.0,0304216042ALG
,02MAR2101MAR22,3, ,AH,6043,01,01,J,06MAR21,29MAY21, , , , , ,6, ,BSK,1140,1140,+,0100,ALG,1230,1230,+,0100,736,       ,F16Y85              ,2021-04-03,2021-04-03,,,,6.0,0304216043BSK
,02MAR2101MAR22,3, ,AH,6056,03,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1350,1350,+,0100,GJL,1445,1445,+,0100,736,       ,F16Y85              ,2021-04-03,2021-04-03,,,,6.0,0304216056ALG
,02MAR2101MAR22,3, ,AH,6057,03,01,J,06MAR21,29MAY21, , , , , ,6, ,GJL,1545,1545,+,0100,ALG,1640,1640,+,0100,736,       ,F16Y85              ,2021-04-03,2021-04-03,,,,6.0,0304216057GJL
,02MAR2101MAR22,3, ,AH,6070,03,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0940,0940,+,0100,LOO,1050,1050,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216070ALG
,02MAR2101MAR22,3, ,AH,6071,03,01,J,06MAR21,29MAY21, , , , , ,6, ,LOO,1140,1140,+,0100,ALG,1245,1245,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216071LOO
,02MAR2101MAR22,3, ,AH,6106,02,01,J,04MAR21,31MAY21,1, , ,4, ,6, ,ALG,1830,1830,+,0100,ORN,1930,1930,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216106ALG
,02MAR2101MAR22,3, ,AH,6107,02,01,J,03MAR21,01JUN21,1,2,3, , ,6, ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216107ORN
,02MAR2101MAR22,3, ,AH,6132,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0900,0900,+,0100,CBH,1115,1115,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216132ALG
,02MAR2101MAR22,3, ,AH,6133,02,01,J,06MAR21,29MAY21, , , , , ,6, ,CBH,1205,1205,+,0100,ALG,1405,1405,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216133CBH
,02MAR2101MAR22,3, ,AH,6141,03,01,J,06MAR21,29MAY21, , , , , ,6, ,AZR,0700,0700,+,0100,ALG,0950,0950,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216141AZR
,02MAR2101MAR22,3, ,AH,6142,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0920,0920,+,0100,AZR,1110,1110,+,0100,736,       ,F16Y86              ,2021-04-03,2021-04-03,,,,6.0,0304216142ALG
,02MAR2101MAR22,3, ,AH,6143,02,01,J,06MAR21,29MAY21, , , , , ,6, ,AZR,1210,1210,+,0100,ALG,1400,1400,+,0100,736,       ,F16Y86              ,2021-04-03,2021-04-03,,,,6.0,0304216143AZR
,02MAR2101MAR22,3, ,AH,6146,03,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1140,1140,+,0100,TIN,1410,1410,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216146ALG
,02MAR2101MAR22,3, ,AH,6147,03,01,J,06MAR21,29MAY21, , , , , ,6, ,TIN,1510,1510,+,0100,ALG,1730,1730,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216147TIN
,02MAR2101MAR22,3, ,AH,6156,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0930,0930,+,0100,TMX,1100,1100,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216156ALG
,02MAR2101MAR22,3, ,AH,6157,02,01,J,06MAR21,29MAY21, , , , , ,6, ,TMX,1200,1200,+,0100,ALG,1330,1330,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216157TMX
,02MAR2101MAR22,3, ,AH,6164,04,01,J,13MAR21,29MAY21, , , , , ,6, ,AAE,1435,1435,+,0100,ORN,1600,1600,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216164AAE
,02MAR2101MAR22,3, ,AH,6165,04,01,J,13MAR21,29MAY21, , , , , ,6, ,ORN,1220,1220,+,0100,AAE,1335,1335,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216165ORN
,02MAR2101MAR22,3, ,AH,6170,11,01,J,03APR21,29MAY21, , , , , ,6, ,ALG,0715,0715,+,0100,AAE,0830,0830,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216170ALG
,02MAR2101MAR22,3, ,AH,6171,13,01,J,03APR21,29MAY21, , , , , ,6, ,AAE,0920,0920,+,0100,ALG,1035,1035,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216171AAE
,02MAR2101MAR22,3, ,AH,6176,08,01,J,20MAR21,30MAY21, , , , , ,6,7,ALG,1500,1500,+,0100,AAE,1615,1615,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216176ALG
,02MAR2101MAR22,3, ,AH,6177,08,01,J,20MAR21,30MAY21, , , , , ,6,7,AAE,1705,1705,+,0100,ALG,1825,1825,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216177AAE
,02MAR2101MAR22,3, ,AH,6180,11,01,J,03APR21,29MAY21, , , , , ,6, ,ALG,0730,0730,+,0100,ORN,0845,0845,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216180ALG
,02MAR2101MAR22,3, ,AH,6181,11,01,J,03APR21,29MAY21, , , , , ,6, ,ORN,0935,0935,+,0100,ALG,1050,1050,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216181ORN
,02MAR2101MAR22,3, ,AH,6184,03,01,J,05MAR21,29MAY21, , , , ,5,6, ,ALG,1400,1400,+,0100,ORN,1500,1500,+,0100,736,       ,F16Y85              ,2021-04-03,2021-04-03,,,,6.0,0304216184ALG
,02MAR2101MAR22,3, ,AH,6185,01,01,J,02MAR21,29MAY21, ,2, , ,5,6, ,ORN,1600,1600,+,0100,ALG,1700,1700,+,0100,736,       ,F16Y85              ,2021-04-03,2021-04-03,,,,6.0,0304216185ORN
,02MAR2101MAR22,3, ,AH,6190,07,01,J,27MAR21,31MAY21,1, , ,4, ,6, ,ALG,0730,0730,+,0100,CZL,0840,0840,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216190ALG
,02MAR2101MAR22,3, ,AH,6191,07,01,J,27MAR21,31MAY21,1, , ,4, ,6, ,CZL,0930,0930,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216191CZL
,02MAR2101MAR22,3, ,AH,6192,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1500,1500,+,0100,CZL,1550,1550,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216192ALG
,02MAR2101MAR22,3, ,AH,6193,02,01,J,06MAR21,29MAY21, , , , , ,6, ,CZL,1650,1650,+,0100,ALG,1740,1740,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216193CZL
,02MAR2101MAR22,3, ,AH,6200,01,01,J,03MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216200ALG
,02MAR2101MAR22,3, ,AH,6201,06,01,J,28MAR21,03APR21,1,2, ,4,5,6,7,GHA,0715,0715,+,0100,ALG,0845,0845,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216201GHA
,02MAR2101MAR22,3, ,AH,6216,13,01,J,03APR21,29MAY21, , , , , ,6, ,ALG,1130,1130,+,0100,OGX,1310,1310,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216216ALG
,02MAR2101MAR22,3, ,AH,6217,13,01,J,03APR21,29MAY21, , , , , ,6, ,OGX,1400,1400,+,0100,ALG,1540,1540,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216217OGX
,02MAR2101MAR22,3, ,AH,6222,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1610,1610,+,0100,HME,1750,1750,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216222ALG
,02MAR2101MAR22,3, ,AH,6223,10,01,J,03APR21,01JUN21,1,2, ,4, ,6, ,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216223HME
,02MAR2101MAR22,3, ,AH,6228,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1130,1130,+,0100,HME,1310,1310,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216228ALG
,02MAR2101MAR22,3, ,AH,6229,01,01,J,06MAR21,29MAY21, , , , , ,6, ,HME,1400,1400,+,0100,ALG,1540,1540,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216229HME
,02MAR2101MAR22,3, ,AH,6238,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0900,0900,+,0100,TMR,1125,1125,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216238ALG
,02MAR2101MAR22,3, ,AH,6239,01,01,J,06MAR21,29MAY21, , , , , ,6, ,TMR,1225,1225,+,0100,GHA,1405,1405,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216239TMR
,02MAR2101MAR22,3, ,AH,6239,01,02,J,06MAR21,29MAY21, , , , , ,6, ,GHA,1505,1505,+,0100,ALG,1605,1605,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216239GHA
,02MAR2101MAR22,3, ,AH,6252,10,01,J,27MAR21,29MAY21, , , , , ,6, ,ALG,0935,0935,+,0100,ELU,1100,1100,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216252ALG
,02MAR2101MAR22,3, ,AH,6253,11,01,J,27MAR21,29MAY21, , , , , ,6, ,ELU,1150,1150,+,0100,ALG,1320,1320,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216253ELU
,02MAR2101MAR22,3, ,AH,6292,02,02,J,06MAR21,29MAY21, , , , , ,6, ,DJG,1220,1220,+,0100,TMR,1310,1310,+,0100,736,       ,F16Y86              ,2021-04-03,2021-04-03,,,,6.0,0304216292DJG
,02MAR2101MAR22,3, ,AH,6292,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0905,0905,+,0100,DJG,1120,1120,+,0100,736,       ,F16Y86              ,2021-04-03,2021-04-03,,,,6.0,0304216292ALG
,02MAR2101MAR22,3, ,AH,6292,02,03,J,06MAR21,29MAY21, , , , , ,6, ,TMR,1410,1410,+,0100,ALG,1640,1640,+,0100,736,       ,F16Y86              ,2021-04-03,2021-04-03,,,,6.0,0304216292TMR
,02MAR2101MAR22,3, ,AH,6342,01,02,J,06MAR21,29MAY21, , , , , ,6, ,OGX,1000,1000,+,0100,TMR,1150,1150,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216342OGX
,02MAR2101MAR22,3, ,AH,6342,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0750,0750,+,0100,OGX,0900,0900,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216342ALG
,02MAR2101MAR22,3, ,AH,6343,01,01,J,06MAR21,29MAY21, , , , , ,6, ,TMR,1250,1250,+,0100,OGX,1430,1430,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216343TMR
,02MAR2101MAR22,3, ,AH,6343,01,02,J,06MAR21,29MAY21, , , , , ,6, ,OGX,1530,1530,+,0100,ALG,1640,1640,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216343OGX
,02MAR2101MAR22,3, ,AH,6346,02,01,J,13MAR21,29MAY21, , , , , ,6, ,CZL,1055,1055,+,0100,CBH,1225,1225,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216346CZL
,02MAR2101MAR22,3, ,AH,6347,02,01,J,13MAR21,29MAY21, , , , , ,6, ,CBH,1325,1325,+,0100,CZL,1500,1500,+,0100,73H,       ,F16Y132             ,2021-04-03,2021-04-03,,,,6.0,0304216347CBH
,02MAR2101MAR22,3, ,AH,6348,01,01,J,06MAR21,29MAY21, , , , , ,6, ,CZL,1105,1105,+,0100,OGX,1225,1225,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216348CZL
,02MAR2101MAR22,3, ,AH,6349,01,01,J,06MAR21,29MAY21, , , , , ,6, ,OGX,1315,1315,+,0100,ALG,1455,1455,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216349OGX
,02MAR2101MAR22,3, ,AH,6380,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ORN,1320,1320,+,0100,GHA,1450,1450,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216380ORN
,02MAR2101MAR22,3, ,AH,6381,01,01,J,06MAR21,29MAY21, , , , , ,6, ,GHA,1540,1540,+,0100,ORN,1710,1710,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216381GHA
,02MAR2101MAR22,3, ,AH,6388,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ORN,0700,0700,+,0100,CBH,0900,0900,+,0100,AT7,       ,Y66                 ,2021-04-03,2021-04-03,,,,6.0,0304216388ORN
